fund_code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
KR5213AL1578,한화ARIRANGMSCIACWorld증권상장지수투자신탁(주식-파생형)(합성H),18864.27,20131206,글로벌주식,해외주식형,39,2,높은 위험,한화자산운용
K55105CC4992,삼성KODEX미국나스닥100선물증권상장지수투자신탁[주식-파생형](H),23021.77,20180828,북미주식,해외주식형,560,1,매우 높은 위험,삼성자산운용
K55207BS8027,교보악사파워글로벌인덱스증권자투자신탁 3(UH)[주식혼합-파생형]ClassC-Pe,1658.17,20170818,글로벌주식,해외주식형,0,2,높은 위험,교보악사자산운용
KR5225189723,미래에셋차이나H인덱스증권자투자신탁2(주식)종류A-U,575.13,20100201,중국주식,해외주식형,0,2,높은 위험,미래에셋자산운용
KR5301AW5504,미래에셋차이나그로스증권자투자신탁 1(주식)종류C-e,1343.99,20141110,중국주식,해외주식형,201,2,높은 위험,미래에셋자산운용
KR5301848366,미래에셋차이나본토증권모투자신탁(주식),1423.94,20090202,신흥아시아주식,해외주식형,666,2,높은 위험,미래에셋자산운용
KR5237798453,한화천연자원증권자투자신탁(주식)A클래스,722.07,20080221,멀티&#47;기타섹터,해외주식형,190,2,높은 위험,한화자산운용
KR5102AO0563,하나차이나대표증권자투자신탁[주식-재간접형]ClassA-E,1088.14,20161207,중국주식,해외주식형,8,1,매우 높은 위험,하나자산운용
K55105BT2360,삼성픽테4차산업글로벌디지털증권자투자신탁UH[주식-재간접형],2371.87,20170727,멀티&#47;기타섹터,해외주식형,27,2,높은 위험,삼성자산운용
KR5206960191,키움러시아익스플로러증권투자신탁 1[주식]C3,627.09,20070521,러시아주식,해외주식형,2,1,매우 높은 위험,키움투자자산운용
K55364BU0821,에셋플러스글로벌리치투게더퇴직연금증권자투자신탁 1[주식]종류Ae,2227.71,20170906,글로벌주식,해외주식형,1,2,높은 위험,에셋플러스자산운용
KR5101974453,한국투자중국소비성장수혜주증권자투자신탁H(주식),1943.70,20101122,글로벌주식,해외주식형,5,3,다소 높은 위험,한국투자신탁운용
KR5105AU2162,삼성클래식GreatChina연금증권자투자신탁H 1[주식]_Ce,739.24,20150622,아시아퍼시픽주식(ex J),해외주식형,1,2,높은 위험,삼성자산운용
KR5210AP8309,신한해피라이프연금글로벌ETF증권전환형자투자신탁 1[주식-재간접형](종류C1),1843.37,20070904,글로벌주식,해외주식형,59,3,다소 높은 위험,신한자산운용
K55213DA7516,한화글로벌메가트렌드EMP증권투자신탁(주식-재간접형)S-RP(퇴직연금),1075.36,20210107,글로벌주식,해외주식형,0,2,높은 위험,한화자산운용
K55101B79247,한국투자베트남그로스증권자투자신탁(주식)(C-W),1906.20,20160315,베트남주식,해외주식형,197,2,높은 위험,한국투자신탁운용
K55105B47237,삼성중국본토레버리지증권자투자신탁 1[주식-파생재간접형]_S,783.23,20150701,중국주식,해외주식형,8,1,매우 높은 위험,삼성자산운용
KR5301734269,미래에셋동유럽업종대표증권자투자신탁 1(주식)종류C-e,440.93,20070907,신흥유럽주식,해외주식형,4,1,매우 높은 위험,미래에셋자산운용
K55237B46602,한화차이나증권자투자신탁(주식-재간접형)종류S-P,1208.15,20151002,중국주식,해외주식형,0,2,높은 위험,한화자산운용
K55102C00314,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC-P2E,2542.86,20171222,멀티&#47;기타섹터,해외주식형,97,2,높은 위험,하나자산운용
K55303B33196,마이다스아시아리더스성장주연금증권자투자신탁(UH)(주식)S-P,2524.08,20150608,아시아퍼시픽주식,해외주식형,1,2,높은 위험,마이다스에셋자산운용
K55370BC3522,AB글로벌로우볼증권투자신탁(주식-재간접형)S-P,1967.42,20160427,글로벌주식,해외주식형,1,3,다소 높은 위험,얼라이언스번스틴자산운용
K55301B86214,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(UH)(주식)종류S,1689.98,20151210,아시아퍼시픽주식,해외주식형,0,2,높은 위험,미래에셋자산운용
KR5212AZ4999,파인만글로벌인프라증권자투자신탁[UH](주식-재간접형),1470.61,20150422,산업재섹터,해외주식형,1,2,높은 위험,파인만자산운용
KR5301AR9164,미래에셋차이나솔로몬증권투자신탁 1(주식)종류S,1077.13,20140520,중국주식,해외주식형,4,2,높은 위험,미래에셋자산운용
K55105BW4569,삼성일본인덱스증권자투자신탁UH[주식]S-P,1621.85,20170929,일본주식,해외주식형,1,2,높은 위험,삼성자산운용
K55210BB1547,신한차이나인덱스증권자투자신탁(UH)[주식-파생형](종류A-e),811.54,20170615,중국주식,해외주식형,4,2,높은 위험,신한자산운용
K55232BB3331,NH-Amundi인도네시아포커스증권투자신탁[주식]ClassAe,996.01,20160803,기타국가주식,해외주식형,17,3,다소 높은 위험,엔에이치아문디자산운용
KR5104736081,브이아이차이나인프라-컨슈머증권모투자신탁[주식],611.32,20070912,신흥아시아주식,해외주식형,22,2,높은 위험,브이아이자산운용
K55210DV3661,신한미국자사주&고배당증권자투자신탁(UH)[주식](종류S-R),1610.72,20221205,북미주식,해외주식형,1,2,높은 위험,신한자산운용
K55105BF5476,삼성픽테로보틱스증권자투자신탁H[주식-재간접형]_S,2902.29,20160913,산업재섹터,해외주식형,3,1,매우 높은 위험,삼성자산운용
K55232DI0841,NH-Amundi글로벌우주항공증권자투자신탁(UH)[주식]ClassA,1490.45,20220526,글로벌주식,해외주식형,10,2,높은 위험,엔에이치아문디자산운용
K55306BO8815,다올글로벌4차산업1등주증권투자신탁[주식]종류Ag,2510.09,20170529,정보기술섹터,해외주식형,2,2,높은 위험,다올자산운용
K55301D99239,미래에셋성장테마리밸런싱EMP증권자투자신탁(주식-재간접형)종류F,1219.79,20201014,글로벌주식,해외주식형,9,2,높은 위험,미래에셋자산운용
KR5105706547,삼성글로벌클린에너지증권자투자신탁 1[주식-재간접형](A),693.88,20070625,에너지섹터,해외주식형,139,2,높은 위험,삼성자산운용
K55210BB1059,신한중국본토증권자투자신탁(UH)[주식](종류C4),1148.49,20160422,중국주식,해외주식형,0,2,높은 위험,신한자산운용
KR5105707917,삼성이머징다이나믹증권자투자신탁H 2[주식],1101.02,20070627,중남미주식,해외주식형,3,2,높은 위험,삼성자산운용
K55306DF4219,다올중국1등주증권자투자신탁[주식]종류S,492.76,20210216,중국주식,해외주식형,9,2,높은 위험,다올자산운용
K55364BU0854,에셋플러스글로벌리치투게더퇴직연금증권자투자신탁 1[주식]종류Ce,2229.55,20170808,글로벌주식,해외주식형,823,2,높은 위험,에셋플러스자산운용
K55105D36475,삼성ETF를담은TDF2045증권모투자신탁[혼합-재간접형],1313.11,20200507,글로벌주식,해외주식형,186,3,다소 높은 위험,삼성자산운용
K55302C20359,베어링글로벌이머징마켓증권자투자신탁[UH](주식-재간접형)ClassC-P,1178.58,20180122,신흥국주식,해외주식형,1,2,높은 위험,베어링자산운용
K55301BU3037,미래에셋글로벌솔루션증권자투자신탁(주식-재간접형)종류C-P2e,1978.77,20170807,글로벌주식,해외주식형,50,3,다소 높은 위험,미래에셋자산운용
K55235B40070,피델리티글로벌테크놀로지증권자투자신탁(주식-재간접형)종류I,1838.05,20200714,정보기술섹터,해외주식형,24,2,높은 위험,피델리티자산운용
K55216BW1017,DB글로벌핀테크증권자투자신탁(UH)[주식]C&#47;C-E,1980.42,20170920,정보기술섹터,해외주식형,7,2,높은 위험,디비자산운용
KR5301735936,미래에셋Eastern유라시아업종대표증권자투자신탁 1(주식)종류C-e,1352.69,20070912,글로벌주식,해외주식형,0,2,높은 위험,미래에셋자산운용
K55107DR8639,우리프랭클린테크놀로지증권자투자신탁(UH)(주식-재간접형)ClassC-P1,1380.20,20220415,정보기술섹터,해외주식형,0,2,높은 위험,우리자산운용
K55365BC8239,KCGI차이나증권투자신탁[주식]종류C3,692.38,20160502,중국주식,해외주식형,11,2,높은 위험,케이씨지아이자산운용
K55210DV3380,신한미국자사주&고배당증권자투자신탁(H)[주식](종류C-e),1221.27,20221101,북미주식,해외주식형,2,2,높은 위험,신한자산운용
K55232DL3667,NH-Amundi글로벌AI산업증권자투자신탁(UH)[주식-재간접형],1050.36,20210805,글로벌주식,해외주식형,50,2,높은 위험,엔에이치아문디자산운용
K55104CJ5878,브이아이켄드리엄글로벌4차산업증권자투자신탁H[주식-재간접형]A-E,2035.95,20190729,정보기술섹터,해외주식형,0,2,높은 위험,브이아이자산운용
KR5101AQ4770,한국투자네비게이터중국본토증권자투자신탁UH(주식)(S),1377.06,20140422,중국주식,해외주식형,1,1,매우 높은 위험,한국투자신탁운용
K55105C52086,삼성KODEX SGX MSCI EM선물증권상장지수투자신탁[주식-파생형](H),8280.10,20180321,신흥국주식,해외주식형,70,2,높은 위험,삼성자산운용
K55223BU6548,KBKBSTAR글로벌4차산업IT증권상장지수투자신탁(주식-파생형)(합성 H),30296.13,20170814,멀티&#47;기타섹터,해외주식형,75,1,매우 높은 위험,케이비자산운용
K55366BU2874,하이글로벌다이나믹주식증권투자신탁(주식-재간접형)(H)(C-Pe),1642.63,20170824,글로벌주식,해외주식형,1,3,다소 높은 위험,하이자산운용
KR5210548610,신한브릭스증권투자신탁 1[주식-재간접형],937.30,20060223,신흥국주식,해외주식형,50,3,다소 높은 위험,신한자산운용
K55206C22143,키움글로벌차세대IT&네트워크증권자투자신탁(H)[주식]ClassC-W,1568.82,20200108,정보기술섹터,해외주식형,2,2,높은 위험,키움투자자산운용
K55105E24099,삼성글로벌ChatAI증권자투자신탁H[주식]Cf,1452.17,20230515,글로벌주식,해외주식형,52,2,높은 위험,삼성자산운용
K55105DK2573,삼성글로벌메타버스증권자투자신탁H[주식],1047.40,20210628,글로벌주식,해외주식형,954,2,높은 위험,삼성자산운용
KR5364AQ4004,에셋플러스글로벌리치투게더증권자투자신탁 1(주식) 종류S,2319.57,20140423,글로벌주식,해외주식형,134,2,높은 위험,에셋플러스자산운용
K55101E12267,한국투자글로벌AI&반도체TOP10증권자투자신탁UH(주식)(A),1559.07,20230613,정보기술섹터,해외주식형,16,2,높은 위험,한국투자신탁운용
K55101E12341,한국투자글로벌AI&반도체TOP10증권자투자신탁UH(주식)(C-Pe),1893.53,20230426,정보기술섹터,해외주식형,22,2,높은 위험,한국투자신탁운용
K55301BV9272,미래에셋브라질업종대표증권자투자신탁 1(주식)종류A-e,1180.49,20170925,브라질주식,해외주식형,11,1,매우 높은 위험,미래에셋자산운용
K55105BE7291,삼성인디아증권자투자신탁 3[주식-파생형](S),2585.72,20160615,인도주식,해외주식형,31,2,높은 위험,삼성자산운용
K55105CG4626,삼성픽테프리미엄브랜드증권자투자신탁H[주식-재간접형]C,1304.55,20200214,글로벌주식,해외주식형,2,2,높은 위험,삼성자산운용
K55102CY5616,하나올차이나증권자투자신탁[주식-재간접형]ClassC-P2E,590.57,20200117,중국주식,해외주식형,3,2,높은 위험,하나자산운용
K55105CS5249,삼성미국그로스증권자투자신탁H[주식-재간접형]_C,1754.79,20190710,북미주식,해외주식형,1,2,높은 위험,삼성자산운용
KR5213AP4768,한화차이나H스피드업1.5배증권자투자신탁(주식-파생형)종류S,350.79,20140422,중국주식,해외주식형,2,1,매우 높은 위험,한화자산운용
K55232DI0965,NH-Amundi글로벌우주항공증권자투자신탁(UH)[주식]ClassC-P2e(퇴직연금),1489.11,20220526,글로벌주식,해외주식형,56,2,높은 위험,엔에이치아문디자산운용
K55101D20619,한국투자미국배당귀족증권자투자신탁H(주식)(C3),1074.67,20210701,북미주식,해외주식형,116,2,높은 위험,한국투자신탁운용
K55237B46677,한화천연자원증권자투자신탁(주식)CP-E클래스,2732.71,20160321,멀티&#47;기타섹터,해외주식형,14,2,높은 위험,한화자산운용
K55302DG7447,베어링아시아성장주증권자투자신탁[H](주식-재간접형)ClassC-P,640.15,20210630,아시아퍼시픽주식(ex J),해외주식형,0,2,높은 위험,베어링자산운용
K55101BX5403,한국투자중국소비성장수혜주증권자투자신탁H(주식)A-e,1559.20,20171220,중국주식,해외주식형,1,2,높은 위험,한국투자신탁운용
K55224B96597,흥국미국배당우선주증권자투자신탁 1[주식],1039.96,20160125,북미주식,해외주식형,4,4,보통 위험,흥국자산운용
K55223DM9607,KB글로벌메타버스경제증권자투자신탁(주식)(H)A,1000.13,20210906,글로벌주식,해외주식형,396,2,높은 위험,케이비자산운용
KR5105564318,삼성Global Choice증권자투자신탁[주식-재간접형],1629.94,20060425,글로벌주식,해외주식형,1,2,높은 위험,삼성자산운용
K55309C96727,골든브릿지차이나백마주증권투자신탁 1[주식]종류C-P2e,898.60,20180523,중국주식,해외주식형,6,2,높은 위험,골든브릿지자산운용
K55364C93711,에셋플러스글로벌리치투게더증권자투자신탁 1(주식)종류C-P,1936.86,20180710,글로벌주식,해외주식형,11,2,높은 위험,에셋플러스자산운용
K55232CP3540,NH-Amundi베트남레버리지증권투자신탁[주식-파생재간접형]ClassA,1506.04,20190530,베트남주식,해외주식형,3,1,매우 높은 위험,엔에이치아문디자산운용
K55223CN9425,KB스타베트남VN30인덱스증권자투자신탁(주식-파생형)C-P,1176.85,20190430,베트남주식,해외주식형,6,2,높은 위험,케이비자산운용
K55309CU1297,골든브릿지차이나백마주증권투자신탁 1[주식]종류S-P,933.32,20190812,중국주식,해외주식형,1,2,높은 위험,골든브릿지자산운용
K55230BT8217,슈로더선진국중소형주증권투자신탁H(주식-재간접형)종류C-Pe,1120.30,20171019,글로벌주식,해외주식형,0,2,높은 위험,슈로더투자신탁운용
K55303B16829,마이다스아시아리더스성장주증권자투자신탁(H)(주식)C2,951.47,20150515,아시아퍼시픽주식,해외주식형,0,2,높은 위험,마이다스에셋자산운용
K55301B86032,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(H-JPY)(주식)종류C-e,1651.86,20151130,아시아퍼시픽주식,해외주식형,0,2,높은 위험,미래에셋자산운용
