"fund_code","stock","stock_foreign","bond","bond_foreign","investment","etc"
KR5216AQ6249,91.92,0.0,0.0,0.0,0.0,8.08
KR5216AQ6348,29.3,0.0,58.65,0.0,0.0,12.05
KR5216AQ6371,29.3,0.0,58.65,0.0,0.0,12.05
KR5216AQ6454,0.0,89.4,0.0,0.0,2.75,7.85
KR5216AQ6470,0.0,82.54,0.0,0.0,1.1,16.36
KR5216AU4537,97.95,0.0,0.0,0.0,0.0,2.05
KR5216AU4545,97.95,0.0,0.0,0.0,0.0,2.05
KR5216AU4594,97.95,0.0,0.0,0.0,0.0,2.05
KR5216AU4602,97.95,0.0,0.0,0.0,0.0,2.05
KR5216AU4610,97.95,0.0,0.0,0.0,0.0,2.05
KR5216AU4644,97.95,0.0,0.0,0.0,0.0,2.05
KR5216AU5401,0.0,0.01,69.93,0.0,0.0,30.06
KR5216AU5419,0.0,0.01,69.93,0.0,0.0,30.06
KR5216AU5427,0.0,0.01,69.93,0.0,0.0,30.06
KR5216AU5435,0.0,0.01,69.93,0.0,0.0,30.06
KR5216AY0341,0.0,82.54,0.0,0.0,1.1,16.36
KR5217200637,98.26,0.0,0.0,0.0,0.21,1.53
KR5217200710,98.44,0.0,0.0,0.0,0.56,1.0
KR5217285505,0.0,0.0,0.0,0.0,96.11,3.89
KR5217285547,0.0,0.0,0.0,0.0,91.89,8.11
KR5217285711,96.83,0.0,0.0,0.0,0.0,3.17
KR5217327141,98.44,0.0,0.0,0.0,0.56,1.0
KR5217334915,94.28,0.0,0.0,0.0,0.0,5.72
KR5217361884,34.32,0.0,53.67,0.0,0.0,12.01
KR5217566896,0.0,96.55,0.0,0.0,0.0,3.45
KR5217566904,0.0,86.65,0.0,0.0,0.0,13.35
KR5217582067,0.0,97.32,0.0,0.0,0.0,2.68
KR5217582075,0.0,89.24,0.0,0.0,0.0,10.76
KR5217612732,0.0,0.0,0.0,0.0,93.82,6.18
KR5217612740,0.0,0.0,0.0,0.0,95.57,4.43
KR5217613433,0.0,0.0,0.0,0.0,97.58,2.42
KR5217637440,0.0,89.99,0.0,0.0,0.0,10.01
KR5217643448,0.0,86.34,0.0,0.0,0.0,13.66
KR5217648587,0.0,89.62,0.0,0.0,0.0,10.38
KR5217699291,0.0,83.35,0.0,0.0,1.91,14.74
KR5217699309,0.0,83.42,0.0,0.0,1.91,14.67
KR5217699739,0.0,88.52,0.0,0.0,2.02,9.46
KR5217703051,0.0,0.0,0.0,0.0,95.31,4.69
KR5217703069,0.0,0.0,0.0,0.0,96.11,3.89
KR5217703598,0.0,0.0,0.0,0.0,98.67,1.33
KR5217703606,0.0,0.0,0.0,0.0,99.24,0.76
KR5217704463,0.0,0.0,0.0,0.0,86.63,13.37
KR5217705064,0.0,0.0,0.0,0.0,92.7,7.3
KR5217730229,0.0,0.0,0.0,0.0,93.28,6.72
KR5217735582,0.0,0.0,0.0,0.0,93.34,6.66
KR5217754633,0.0,0.0,0.0,0.0,91.89,8.11
KR5217754641,0.0,0.0,0.0,0.0,91.89,8.11
KR5217754666,0.0,0.0,0.0,0.0,91.89,8.11
KR5217755135,0.0,0.0,0.0,0.0,97.85,2.15
KR5217771561,0.0,0.0,0.0,0.0,95.31,4.69
KR5217771579,0.0,0.0,0.0,0.0,86.63,13.37
KR5217771587,0.0,0.0,0.0,0.0,96.11,3.89
KR5217785587,33.55,0.0,49.69,0.0,0.0,16.76
KR5217830995,0.0,0.0,0.0,0.0,96.11,3.89
KR5217862238,0.0,89.62,0.0,0.0,0.0,10.38
KR5217879919,96.65,0.0,0.0,0.0,0.0,3.35
KR5217879927,96.83,0.0,0.0,0.0,0.0,3.17
KR5217885536,96.83,0.0,0.0,0.0,0.0,3.17
KR5217906803,0.0,0.0,0.0,0.0,92.43,7.57
KR5217910359,96.83,0.0,0.0,0.0,0.0,3.17
KR5217930670,0.0,0.0,0.0,0.0,86.63,13.37
KR5217932080,0.0,89.62,0.0,0.0,0.0,10.38
KR5217932098,0.0,89.62,0.0,0.0,0.0,10.38
KR5217956329,0.0,0.0,0.0,0.0,47.43,52.57
KR5217956337,0.0,0.0,0.0,0.0,47.43,52.57
KR5217956345,0.0,0.0,0.0,0.0,47.43,52.57
KR5217956352,0.0,0.0,0.0,0.0,47.43,52.57
KR5217A02282,96.82,0.0,0.0,0.0,0.0,3.18
KR5217A02290,96.82,0.0,0.0,0.0,0.0,3.18
KR5217A02332,96.82,0.0,0.0,0.0,0.0,3.18
KR5217A02340,96.82,0.0,0.0,0.0,0.0,3.18
KR5217A03421,97.29,0.0,0.0,0.0,0.56,2.15
KR5217A03439,98.44,0.0,0.0,0.0,0.56,1.0
KR5217A25010,0.0,0.0,0.0,0.0,93.97,6.03
KR5217A26992,0.0,0.0,0.0,0.0,48.01,51.99
KR5217A27008,0.0,0.0,0.0,0.0,48.01,51.99
KR5217A48392,0.0,0.0,0.0,0.0,98.09,1.91
KR5217A48400,0.0,0.0,0.0,0.0,98.09,1.91
KR5217A48418,0.0,0.0,0.0,0.0,98.09,1.91
KR5217A48426,0.0,0.0,0.0,0.0,98.09,1.91
KR5217A62575,0.0,0.0,44.22,0.0,44.77,11.01
KR5217AA7368,0.0,0.0,48.52,0.0,31.38,20.1
KR5217AA7376,0.0,0.0,48.52,0.0,31.38,20.1
KR5217AA7384,0.0,0.0,48.52,0.0,31.38,20.1
KR5217AB5940,0.0,0.0,48.52,0.0,31.38,20.1
KR5217AH3121,0.0,83.35,0.0,0.0,1.91,14.74
KR5217AH3188,0.0,83.35,0.0,0.0,1.91,14.74
KR5217AH3212,0.0,86.65,0.0,0.0,0.0,13.35
KR5217AH3279,0.0,86.65,0.0,0.0,0.0,13.35
KR5217AH3303,0.0,0.0,0.0,0.0,93.28,6.72
KR5217AH3394,0.0,89.24,0.0,0.0,0.0,10.76
KR5217AH3469,0.0,89.24,0.0,0.0,0.0,10.76
KR5217AH8153,0.0,0.0,0.0,0.0,93.32,6.68
KR5217AH8161,0.0,0.0,0.0,0.0,48.29,51.71
KR5217AH8179,0.0,0.0,0.0,0.0,48.29,51.71
KR5217AH8187,0.0,0.0,0.0,0.0,48.29,51.71
KR5217AH8229,0.0,0.0,0.0,0.0,48.29,51.71
KR5217AH8237,0.0,0.0,0.0,0.0,48.29,51.71
KR5217AI9077,0.0,0.0,0.0,0.0,93.06,6.94
KR5217AI9085,0.0,0.0,0.0,0.0,93.06,6.94
KR5217AI9101,0.0,0.0,0.0,0.0,93.06,6.94
KR5217AM8248,96.89,0.0,0.0,0.0,0.0,3.11
KR5217AM8255,96.89,0.0,0.0,0.0,0.0,3.11
KR5217AO8725,0.0,0.0,0.0,0.0,47.43,52.57
KR5217AO8790,0.0,0.0,0.0,0.0,96.11,3.89
KR5217AO8816,0.0,86.65,0.0,0.0,0.0,13.35
KR5217AO8907,96.89,0.0,0.0,0.0,0.0,3.11
KR5217AO8915,0.0,0.0,0.0,0.0,93.06,6.94
KR5217AO8923,0.0,89.24,0.0,0.0,0.0,10.76
KR5217AO8931,0.0,83.35,0.0,0.0,1.91,14.74
KR5217AO8964,96.83,0.0,0.0,0.0,0.0,3.17
KR5217AO9004,94.28,0.0,0.0,0.0,0.0,5.72
KR5217AO9038,0.0,0.0,0.0,0.0,48.29,51.71
KR5217AO9160,0.0,0.0,0.0,0.0,93.82,6.18
KR5217AO9178,0.0,0.0,0.0,0.0,93.82,6.18
KR5217AO9905,94.28,0.0,0.0,0.0,0.0,5.72
KR5217AP0127,0.0,0.0,0.0,0.0,48.29,51.71
KR5217AQ1199,0.0,0.0,0.0,0.0,48.29,51.71
KR5217AZ1107,0.0,0.0,0.0,0.0,48.01,51.99
KR5217AZ1115,0.0,0.0,0.0,0.0,48.01,51.99
KR5217AZ1123,0.0,0.0,0.0,0.0,48.01,51.99
KR5217AZ1131,0.0,0.0,0.0,0.0,48.01,51.99
KR5217AZ1149,0.0,0.0,0.0,0.0,48.01,51.99
KR5217AZ1156,0.0,0.0,0.0,0.0,48.01,51.99
KR5217AZ1164,0.0,0.0,0.0,0.0,48.01,51.99
KR5217AZ1180,0.0,0.0,0.0,0.0,48.01,51.99
KR5219333469,0.0,0.0,86.25,0.0,0.83,12.92
KR5219348236,98.26,0.0,0.0,0.0,0.0,1.74
KR5219412990,90.88,0.0,0.0,0.0,7.07,2.05
KR5219473596,0.0,0.0,85.09,0.0,0.0,14.91
KR5219474305,85.56,0.0,0.0,0.0,0.0,14.44
KR5219475971,20.84,0.0,48.32,0.0,1.92,28.92
KR5219486374,87.42,0.0,0.0,0.0,8.07,4.51
KR5219488701,95.04,0.0,0.0,0.0,3.25,1.71
KR5219515123,98.29,0.0,0.0,0.0,0.0,1.71
KR5219515131,98.29,0.0,0.0,0.0,0.0,1.71
KR5219515149,98.29,0.0,0.0,0.0,0.0,1.71
KR5219521923,0.0,66.86,20.49,0.0,1.74,10.91
KR5219523986,98.72,0.0,0.0,0.0,0.0,1.28
KR5219523994,98.72,0.0,0.0,0.0,0.0,1.28
KR5219535519,97.94,0.0,0.0,0.0,0.0,2.06
KR5219537903,98.05,0.0,0.0,0.0,0.0,1.95
KR5219537929,36.41,0.0,46.65,0.0,0.23,16.71
KR5219538620,0.0,0.0,95.11,0.0,5.63,0.0
KR5219538638,0.0,0.0,85.18,0.0,2.43,12.39
KR5219543737,0.0,0.0,84.85,0.0,4.01,11.14
KR5219611302,92.48,0.0,0.0,0.0,0.0,7.52
KR5219611310,92.48,0.0,0.0,0.0,0.0,7.52
KR5219640376,96.83,0.0,0.0,0.0,0.0,3.17
KR5219662826,0.0,54.21,0.0,0.0,25.59,20.2
KR5219662834,0.0,54.21,0.0,0.0,25.59,20.2
KR5219684382,92.48,0.0,0.0,0.0,0.0,7.52
KR5219684390,85.56,0.0,0.0,0.0,0.0,14.44
KR5219685975,87.42,0.0,0.0,0.0,8.07,4.51
KR5219698358,0.0,0.0,0.0,0.0,87.93,12.07
KR5219698366,0.0,0.0,0.0,0.0,87.93,12.07
KR5219702671,92.48,0.0,0.0,0.0,0.0,7.52
KR5219708652,92.35,0.0,0.0,0.0,0.0,7.65
KR5219725193,92.35,0.0,0.0,0.0,0.0,7.65
KR5219725201,92.35,0.0,0.0,0.0,0.0,7.65
KR5219732801,0.0,0.0,0.0,0.0,88.35,11.65
KR5219732827,0.0,0.0,0.0,0.0,88.32,11.68
KR5219745472,87.42,0.0,0.0,0.0,8.07,4.51
KR5219747916,87.42,0.0,0.0,0.0,8.07,4.51
KR5219748716,90.88,0.0,0.0,0.0,7.07,2.05
KR5219748732,98.38,0.0,0.0,0.0,0.0,1.62
KR5219748740,98.38,0.0,0.0,0.0,0.0,1.62
KR5219748757,98.38,0.0,0.0,0.0,0.0,1.62
KR5219751066,98.26,0.0,0.0,0.0,0.0,1.74
KR5219752411,98.26,0.0,0.0,0.0,0.0,1.74
KR5219756164,0.0,56.67,0.0,0.0,20.47,22.86
KR5219756172,0.0,56.67,0.0,0.0,20.47,22.86
KR5219756198,0.0,56.67,0.0,0.0,20.47,22.86
KR5219768318,0.0,88.08,0.0,0.0,2.3,9.62
KR5219768326,0.0,88.08,0.0,0.0,2.3,9.62
KR5219768342,0.0,88.08,0.0,0.0,2.3,9.62
KR5219772526,28.27,0.0,54.63,0.0,3.23,13.87
KR5219781139,0.0,88.23,0.0,0.0,0.0,11.77
KR5219781162,0.0,83.13,0.0,0.0,0.0,16.87
KR5219781196,20.41,70.59,0.0,0.0,0.0,9.0
KR5219781204,0.0,88.73,0.0,0.0,0.0,11.27
KR5219785601,0.0,88.76,0.0,0.0,0.0,11.24
KR5219786666,0.0,88.76,0.0,0.0,0.0,11.24
KR5219786674,0.0,88.76,0.0,0.0,0.0,11.24
KR5219786716,0.0,83.13,0.0,0.0,0.0,16.87
KR5219786724,0.0,83.13,0.0,0.0,0.0,16.87
KR5219786732,20.41,70.59,0.0,0.0,0.0,9.0
KR5219786740,20.4,70.59,0.0,0.0,0.0,9.01
KR5219786757,0.0,88.73,0.0,0.0,0.0,11.27
KR5219786765,0.0,88.73,0.0,0.0,0.0,11.27
KR5219792094,18.15,0.0,60.65,0.0,1.41,19.79
KR5219800756,18.14,0.0,60.65,0.0,1.41,19.8
KR5219815515,0.0,90.34,0.0,0.0,0.0,9.66
KR5219826835,0.0,90.34,0.0,0.0,0.0,9.66
KR5219826843,0.0,90.34,0.0,0.0,0.0,9.66
KR5219826850,0.0,90.34,0.0,0.0,0.0,9.66
KR5219833575,0.0,62.67,0.0,0.0,26.93,10.4
KR5219841990,97.35,0.0,0.0,0.0,1.33,1.32
KR5219842006,96.98,0.0,0.0,0.0,1.33,1.69
KR5219842022,0.0,0.0,82.75,0.0,4.9,12.35
KR5219842030,0.0,89.91,0.0,0.0,0.0,10.09
KR5219844085,18.15,0.0,60.65,0.0,1.41,19.79
KR5219847534,0.0,62.67,0.0,0.0,26.93,10.4
KR5219847542,0.0,62.67,0.0,0.0,26.93,10.4
KR5219847559,0.0,62.67,0.0,0.0,26.93,10.4
KR5219854613,92.35,0.0,0.0,0.0,0.0,7.65
KR5219856907,0.0,56.67,0.0,0.0,20.47,22.86
KR5219879131,87.42,0.0,0.0,0.0,8.07,4.51
KR5219885484,92.07,0.0,0.0,0.0,0.0,7.93
KR5219885492,92.07,0.0,0.0,0.0,0.0,7.93
KR5219885500,92.07,0.0,0.0,0.0,0.0,7.93
KR5219885518,92.07,0.0,0.0,0.0,0.0,7.93
KR5219895137,96.85,0.0,0.0,0.0,1.33,1.82
KR5219897984,96.85,0.0,0.0,0.0,1.33,1.82
KR5219898164,96.85,0.0,0.0,0.0,1.33,1.82
KR5219898172,96.85,0.0,0.0,0.0,1.33,1.82
KR5221463353,99.3,0.0,0.0,0.0,0.1,0.6
KR5223147533,86.16,0.0,0.0,0.0,10.22,3.62
KR5223147541,0.0,35.13,0.0,0.0,15.55,49.32
KR5223147558,0.0,33.28,0.0,0.0,15.44,51.28
KR5223154562,96.89,0.0,0.0,0.0,0.81,2.3
KR5223154570,96.89,0.0,0.0,0.0,0.81,2.3
KR5223154588,96.89,0.0,0.0,0.0,0.81,2.3
KR5223154596,96.89,0.0,0.0,0.0,0.81,2.3
KR5223154604,96.89,0.0,0.0,0.0,0.81,2.3
KR5223154612,96.89,0.0,0.0,0.0,0.81,2.3
KR5223156690,98.26,0.0,0.0,0.0,0.0,1.74
KR5223156708,99.66,0.0,0.0,0.0,0.0,0.34
KR5223156716,99.66,0.0,0.0,0.0,0.0,0.34
KR5223156724,99.66,0.0,0.0,0.0,0.0,0.34
KR5223156732,99.66,0.0,0.0,0.0,0.0,0.34
KR5223156740,99.66,0.0,0.0,0.0,0.0,0.34
KR5223156757,99.66,0.0,0.0,0.0,0.0,0.34
KR5223156765,99.66,0.0,0.0,0.0,0.0,0.34
KR5223159819,0.0,78.08,0.0,0.0,0.0,21.92
KR5223168463,0.0,73.21,0.0,0.0,0.0,26.79
KR5223168471,0.0,78.08,0.0,0.0,0.0,21.92
KR5223168513,0.0,78.08,0.0,0.0,0.0,21.92
KR5223168521,0.0,78.08,0.0,0.0,0.0,21.92
KR5223168539,0.0,78.08,0.0,0.0,0.0,21.92
KR5223174891,98.12,0.0,0.0,0.0,0.0,1.88
KR5223174909,99.54,0.0,0.0,0.0,0.0,0.46
KR5223174917,99.54,0.0,0.0,0.0,0.0,0.46
KR5223174925,99.54,0.0,0.0,0.0,0.0,0.46
KR5223174933,99.54,0.0,0.0,0.0,0.0,0.46
KR5223174941,99.54,0.0,0.0,0.0,0.0,0.46
KR5223174958,99.54,0.0,0.0,0.0,0.0,0.46
KR5223174966,99.54,0.0,0.0,0.0,0.0,0.46
KR5223184551,98.89,0.0,0.0,0.0,0.0,1.11
KR5223184585,98.89,0.0,0.0,0.0,0.0,1.11
KR5223184593,98.89,0.0,0.0,0.0,0.0,1.11
KR5223184601,98.89,0.0,0.0,0.0,0.0,1.11
KR5223184619,98.89,0.0,0.0,0.0,0.0,1.11
KR5223184627,98.89,0.0,0.0,0.0,0.0,1.11
KR5223184635,98.89,0.0,0.0,0.0,0.0,1.11
KR5223192620,0.0,94.26,0.0,0.0,0.01,5.73
KR5223192638,0.0,93.86,0.0,0.0,0.01,6.13
KR5223192646,0.0,93.86,0.0,0.0,0.01,6.13
KR5223192653,0.0,93.86,0.0,0.0,0.01,6.13
KR5223192661,0.0,93.86,0.0,0.0,0.01,6.13
KR5223192679,0.0,93.86,0.0,0.0,0.01,6.13
KR5223192687,0.0,93.86,0.0,0.0,0.01,6.13
KR5223192695,0.0,93.86,0.0,0.0,0.01,6.13
KR5223278494,97.55,0.0,0.0,0.0,0.0,2.45
KR5223278510,99.02,0.0,0.0,0.0,0.0,0.98
KR5223278528,99.02,0.0,0.0,0.0,0.0,0.98
KR5223278536,99.02,0.0,0.0,0.0,0.0,0.98
KR5223278544,99.02,0.0,0.0,0.0,0.0,0.98
KR5223278551,99.02,0.0,0.0,0.0,0.0,0.98
KR5223278569,99.02,0.0,0.0,0.0,0.0,0.98
KR5223278577,99.02,0.0,0.0,0.0,0.0,0.98
KR5223281324,0.0,0.0,65.79,0.0,7.65,26.56
KR5223281472,99.35,0.0,0.0,0.0,0.0,0.65
KR5223281480,98.93,0.0,0.0,0.0,0.0,1.07
KR5223281514,48.78,0.0,31.79,0.0,3.7,15.73
KR5223281563,0.0,84.72,0.0,0.0,9.76,5.52
KR5223281589,77.39,17.01,0.0,0.0,4.82,0.78
KR5223290762,38.78,0.0,38.45,0.0,4.11,18.66
KR5223299870,98.89,0.0,0.0,0.0,0.0,1.11
KR5223354329,98.89,0.0,0.0,0.0,0.0,1.11
KR5223359955,0.0,0.0,61.28,0.0,8.84,29.88
KR5223359963,21.47,0.0,72.78,0.0,0.0,5.75
KR5223513734,38.95,0.0,34.44,0.0,3.85,22.76
KR5223533559,99.01,0.0,0.0,0.0,0.0,0.99
KR5223533575,37.92,0.0,38.94,0.0,4.07,19.07
KR5223533583,0.0,0.0,61.89,0.0,5.63,32.48
KR5223536271,97.65,0.0,0.0,0.0,0.0,2.35
KR5223536289,0.0,0.0,107.47,0.0,12.5,0.0
KR5223536859,98.11,0.0,0.0,0.0,0.0,1.89
KR5223536966,28.08,0.0,45.53,0.0,4.77,21.62
KR5223541420,92.48,0.0,0.0,0.0,1.39,6.13
KR5223543368,96.89,0.0,0.0,0.0,0.81,2.3
KR5223573316,98.48,0.0,0.0,0.0,0.0,1.52
KR5223573324,98.48,0.0,0.0,0.0,0.0,1.52
KR5223596309,86.16,0.0,0.0,0.0,10.22,3.62
KR5223628763,0.0,0.0,0.0,0.0,98.91,1.09
KR5223628771,0.0,0.0,0.0,0.0,98.91,1.09
KR5223628789,0.0,0.0,0.0,0.0,98.91,1.09
KR5223629878,26.54,0.0,38.64,0.0,7.99,26.83
KR5223629886,78.02,0.0,0.0,0.0,14.12,7.86
KR5223657465,0.0,0.0,0.0,0.0,13.34,86.66
KR5223657473,0.0,0.0,0.0,0.0,13.34,86.66
KR5223657481,0.0,0.0,0.0,0.0,13.34,86.66
KR5223667910,0.0,38.8,0.0,0.0,7.19,54.01
KR5223667928,0.0,38.8,0.0,0.0,7.19,54.01
KR5223667936,0.0,38.8,0.0,0.0,7.19,54.01
KR5223681820,86.16,0.0,0.0,0.0,10.22,3.62
KR5223683503,86.16,0.0,0.0,0.0,10.22,3.62
KR5223688494,0.0,93.93,0.0,0.0,0.0,6.07
KR5223688502,0.0,93.91,0.0,0.0,0.0,6.09
KR5223688510,0.0,93.91,0.0,0.0,0.0,6.09
KR5223688528,0.0,93.91,0.0,0.0,0.0,6.09
KR5223698378,0.0,38.8,0.0,0.0,7.19,54.01
KR5223698527,0.0,0.0,0.0,0.0,13.34,86.66
KR5223702683,0.0,76.99,0.0,0.0,21.86,1.15
KR5223702691,0.0,77.44,0.0,0.0,21.99,0.57
KR5223702709,0.0,77.44,0.0,0.0,21.99,0.57
KR5223702725,0.0,93.18,0.0,0.0,0.0,6.82
KR5223702733,0.0,93.18,0.0,0.0,0.0,6.82
KR5223702758,0.0,91.42,0.0,0.0,0.0,8.58
KR5223741111,0.0,93.48,0.0,0.0,0.0,6.52
KR5223741129,0.0,93.48,0.0,0.0,0.0,6.52
KR5223741137,0.0,93.48,0.0,0.0,0.0,6.52
KR5223741145,0.0,93.48,0.0,0.0,0.0,6.52
KR5223744883,86.16,0.0,0.0,0.0,10.22,3.62
KR5223747928,0.0,93.1,0.0,0.0,0.0,6.9
KR5223762802,0.0,77.44,0.0,0.0,21.99,0.57
KR5223765771,0.0,85.28,0.0,0.0,9.98,4.74
KR5223765789,0.0,85.28,0.0,0.0,9.98,4.74
KR5223765805,0.0,85.28,0.0,0.0,9.98,4.74
KR5223767769,0.0,93.91,0.0,0.0,0.0,6.09
KR5223778931,0.0,58.8,0.0,0.0,31.37,9.83
KR5223778949,0.0,35.13,0.0,0.0,15.55,49.32
KR5223821798,98.44,0.0,0.0,0.0,0.0,1.56
KR5223821806,99.0,0.0,0.0,0.0,0.0,1.0
KR5223821814,99.0,0.0,0.0,0.0,0.0,1.0
KR5223821848,99.0,0.0,0.0,0.0,0.0,1.0
KR5223831748,99.0,0.0,0.0,0.0,0.0,1.0
KR5223884903,98.02,0.0,0.0,0.0,0.0,1.98
KR5223896659,78.94,0.0,0.0,0.0,10.04,11.02
KR5223896667,78.94,0.0,0.0,0.0,10.04,11.02
KR5223896675,78.94,0.0,0.0,0.0,10.04,11.02
KR5223912100,0.0,35.13,0.0,0.0,15.55,49.32
KR5223912142,0.0,35.13,0.0,0.0,15.55,49.32
KR5223912159,0.0,35.13,0.0,0.0,15.55,49.32
KR5223923057,78.94,0.0,0.0,0.0,10.04,11.02
KR5223940978,0.0,65.62,0.0,0.0,30.44,3.94
KR5223940986,0.0,33.28,0.0,0.0,15.44,51.28
KR5223940994,0.0,33.28,0.0,0.0,15.44,51.28
KR5223941000,0.0,33.28,0.0,0.0,15.44,51.28
KR5223941018,0.0,33.28,0.0,0.0,15.44,51.28
KR5223941919,0.0,85.28,0.0,0.0,9.98,4.74
KR5223941950,0.0,93.48,0.0,0.0,0.0,6.52
KR5223941968,0.0,93.48,0.0,0.0,0.0,6.52
KR5223942396,99.0,0.0,0.0,0.0,0.0,1.0
KR5223942404,99.0,0.0,0.0,0.0,0.0,1.0
KR5223944426,0.0,94.36,0.0,0.0,0.0,5.64
KR5223959507,98.29,0.0,0.0,0.0,0.0,1.71
KR5223959549,98.29,0.0,0.0,0.0,0.0,1.71
KR5223959556,97.63,0.0,0.0,0.0,0.0,2.37
KR5223959598,97.63,0.0,0.0,0.0,0.0,2.37
KR5223959606,98.98,0.0,0.0,0.0,0.0,1.02
KR5223959648,98.98,0.0,0.0,0.0,0.0,1.02
KR5223959655,90.6,0.0,0.0,0.0,0.0,9.4
KR5223959697,90.6,0.0,0.0,0.0,0.0,9.4
KR5223959705,97.28,0.0,0.0,0.0,0.0,2.72
KR5223959754,97.28,0.0,0.0,0.0,0.0,2.72
KR5223959812,99.05,0.0,0.0,0.0,0.0,0.95
KR5223959853,99.05,0.0,0.0,0.0,0.0,0.95
KR5223972351,0.0,0.0,0.0,95.27,0.0,4.73
KR5223972369,0.0,0.0,0.0,95.85,0.0,4.15
KR5223972377,0.0,0.0,0.0,95.85,0.0,4.15
KR5223972385,0.0,0.0,0.0,95.85,0.0,4.15
KR5223972393,0.0,0.0,0.0,95.85,0.0,4.15
KR5223988191,78.94,0.0,0.0,0.0,10.04,11.02
KR5223988217,99.54,0.0,0.0,0.0,0.0,0.46
KR5223995493,0.0,93.91,0.0,0.0,0.0,6.09
KR5223995907,0.0,77.44,0.0,0.0,21.99,0.57
KR5223995923,0.0,77.44,0.0,0.0,21.99,0.57
KR5223995949,0.0,77.44,0.0,0.0,21.99,0.57
KR5223995956,0.0,77.44,0.0,0.0,21.99,0.57
KR5223996574,0.0,93.18,0.0,0.0,0.0,6.82
KR5223996590,0.0,93.18,0.0,0.0,0.0,6.82
KR5223996608,0.0,93.18,0.0,0.0,0.0,6.82
KR5223A11398,0.0,82.98,0.0,0.0,16.7,0.32
KR5223A11406,0.0,82.59,0.0,0.0,16.48,0.93
KR5223A11414,0.0,82.59,0.0,0.0,16.48,0.93
KR5223A11422,0.0,82.59,0.0,0.0,16.48,0.93
KR5223A11430,0.0,82.59,0.0,0.0,16.48,0.93
KR5223A11448,0.0,82.59,0.0,0.0,16.48,0.93
KR5223A11455,0.0,82.59,0.0,0.0,16.48,0.93
KR5223A11463,0.0,82.59,0.0,0.0,16.48,0.93
KR5223A20027,95.79,0.0,0.0,0.0,0.0,4.21
KR5223A20043,98.25,0.0,0.0,0.0,0.0,1.75
KR5223A20837,0.0,82.59,0.0,0.0,16.48,0.93
KR5223A27972,99.54,0.0,0.0,0.0,0.0,0.46
KR5223A45081,99.0,0.0,0.0,0.0,0.0,1.0
KR5223A45099,99.0,0.0,0.0,0.0,0.0,1.0
KR5223A45131,99.0,0.0,0.0,0.0,0.0,1.0
KR5223A45156,99.0,0.0,0.0,0.0,0.0,1.0
KR5223A51352,0.0,0.0,0.0,95.71,0.0,4.29
KR5223A64132,124.66,0.0,0.0,0.0,0.0,0.0
KR5223A64140,124.66,0.0,0.0,0.0,0.0,0.0
KR5223A64181,124.66,0.0,0.0,0.0,0.0,0.0
KR5223A64199,124.66,0.0,0.0,0.0,0.0,0.0
KR5223A64207,124.66,0.0,0.0,0.0,0.0,0.0
KR5223A65048,0.0,0.0,42.86,33.38,4.99,18.77
KR5223A65774,97.84,0.0,0.0,0.0,0.0,2.16
KR5223A66905,96.67,0.0,0.0,0.0,1.29,2.04
KR5223A71103,99.02,0.0,0.0,0.0,0.0,0.98
KR5223A71699,97.48,0.0,0.0,0.0,0.0,2.52
KR5223A71707,98.87,0.0,0.0,0.0,0.0,1.13
KR5223A71715,98.87,0.0,0.0,0.0,0.0,1.13
KR5223A71723,98.87,0.0,0.0,0.0,0.0,1.13
KR5223A71731,98.87,0.0,0.0,0.0,0.0,1.13
KR5223A71749,98.87,0.0,0.0,0.0,0.0,1.13
KR5223A71756,98.87,0.0,0.0,0.0,0.0,1.13
KR5223A71764,98.87,0.0,0.0,0.0,0.0,1.13
KR5223A71772,98.87,0.0,0.0,0.0,0.0,1.13
KR5223A95805,99.01,0.0,0.0,0.0,0.0,0.99
KR5223A95821,37.92,0.0,38.94,0.0,4.07,19.07
KR5223AA4243,0.0,0.0,0.0,95.85,0.0,4.15
KR5223AA4250,0.0,0.0,0.0,95.85,0.0,4.15
KR5223AA7626,73.02,0.0,0.0,0.0,13.22,13.76
KR5223AA8293,0.0,0.0,0.0,0.0,85.02,14.98
KR5223AB0943,99.54,0.0,0.0,0.0,0.0,0.46
KR5223AB1040,99.45,0.0,0.0,0.0,0.0,0.55
KR5223AB1057,99.45,0.0,0.0,0.0,0.0,0.55
KR5223AB1073,50.1,0.0,0.0,0.0,30.68,19.22
KR5223AB1156,50.1,0.0,0.0,0.0,30.68,19.22
KR5223AB1164,50.1,0.0,0.0,0.0,30.68,19.22
KR5223AB1172,50.1,0.0,0.0,0.0,30.68,19.22
KR5223AB1180,50.1,0.0,0.0,0.0,30.68,19.22
KR5223AB1511,97.92,0.0,0.0,0.0,0.0,2.08
KR5223AB5348,99.45,0.0,0.0,0.0,0.0,0.55
KR5223AB5595,99.45,0.0,0.0,0.0,0.0,0.55
KR5223AB5603,99.45,0.0,0.0,0.0,0.0,0.55
KR5223AC0090,98.87,0.0,0.0,0.0,0.0,1.13
KR5223AC0967,0.0,0.0,0.0,95.85,0.0,4.15
KR5223AE0551,127.59,0.0,0.0,0.0,0.0,0.0
KR5223AE0577,127.58,0.0,0.0,0.0,0.0,0.0
KR5223AE0627,127.59,0.0,0.0,0.0,0.0,0.0
KR5223AE0635,127.59,0.0,0.0,0.0,0.0,0.0
